User ID,Age,Gender,Height,Interests,Looking For,Children,Education Level,Occupation,Swiping History,Frequency of Usage
262,19,Female,5.82,"['Sports', 'Music', 'Cooking']",Casual Dating,Maybe,Bachelor's Degree,Entrepreneur,74,Weekly
263,21,Female,5.69,"['Travel', 'Music', 'Movies']",Friendship,No,Bachelor's Degree,Doctor,36,Monthly
264,18,Male,5.15,['Movies'],Friendship,Yes,Ph.D.,Social Media Influencer,42,Daily
265,28,Male,5.1,['Movies'],Long-term Relationship,Yes,Ph.D.,Doctor,55,Monthly
266,18,Male,5.69,['Hiking'],Friendship,No,Master's Degree,Entrepreneur,87,Weekly
267,28,Male,5.38,"['Travel', 'Music', 'Movies']",Friendship,Yes,Bachelor's Degree,Entrepreneur,90,Daily
268,35,Female,5.76,"['Travel', 'Reading', 'Movies']",Casual Dating,Yes,Master's Degree,Engineer,36,Monthly
269,22,Male,5.89,"['Music', 'Movies']",Long-term Relationship,No,High School,Engineer,76,Weekly
270,34,Male,5.97,"['Music', 'Cooking']",Long-term Relationship,No,High School,Student,48,Weekly
271,34,Male,5.34,['Hiking'],Long-term Relationship,Maybe,Bachelor's Degree,Doctor,0,Weekly
272,20,Male,5.63,"['Travel', 'Cooking', 'Hiking']",Long-term Relationship,Maybe,High School,Student,98,Monthly
273,26,Female,5.03,"['Sports', 'Reading']",Casual Dating,Maybe,Bachelor's Degree,Artist,47,Daily
274,28,Female,5.49,"['Hiking', 'Travel']",Casual Dating,Maybe,High School,Teacher,90,Weekly
275,32,Male,5.59,"['Hiking', 'Movies', 'Sports']",Casual Dating,Maybe,Ph.D.,Business Owner,72,Daily
276,30,Male,5.64,['Cooking'],Long-term Relationship,Maybe,Bachelor's Degree,Teacher,66,Weekly
277,20,Female,5.53,"['Reading', 'Cooking']",Casual Dating,Yes,High School,Entrepreneur,34,Daily
278,32,Male,6,"['Reading', 'Cooking']",Casual Dating,Maybe,Master's Degree,Business Owner,66,Weekly
279,22,Male,5.07,['Sports'],Long-term Relationship,No,Ph.D.,Entrepreneur,72,Monthly
280,21,Male,5.61,"['Music', 'Travel', 'Hiking']",Casual Dating,Yes,Master's Degree,Teacher,3,Weekly
281,23,Male,5.35,"['Movies', 'Music', 'Reading']",Friendship,No,High School,Entrepreneur,33,Daily
282,24,Male,5.84,['Travel'],Casual Dating,Yes,High School,Engineer,20,Daily
283,34,Male,5.5,"['Movies', 'Reading']",Friendship,Yes,Ph.D.,Entrepreneur,53,Daily
284,35,Female,5.46,"['Sports', 'Movies']",Long-term Relationship,No,Ph.D.,Business Owner,21,Weekly
285,21,Male,5.92,"['Music', 'Travel']",Long-term Relationship,Maybe,Bachelor's Degree,Teacher,33,Daily
286,23,Male,5.06,"['Hiking', 'Travel']",Long-term Relationship,No,Master's Degree,Engineer,43,Monthly
287,28,Male,5.36,"['Travel', 'Music', 'Reading']",Casual Dating,Maybe,Master's Degree,Doctor,67,Monthly
288,32,Male,5.43,['Movies'],Friendship,Maybe,High School,Student,57,Daily
289,18,Female,5.63,"['Reading', 'Travel', 'Movies']",Friendship,Maybe,Bachelor's Degree,Engineer,20,Monthly
290,22,Male,5.28,"['Travel', 'Movies', 'Cooking']",Casual Dating,Maybe,High School,Teacher,72,Daily
291,29,Male,5.05,['Music'],Friendship,Maybe,Ph.D.,Entrepreneur,40,Weekly
292,33,Female,5.63,"['Cooking', 'Hiking', 'Music']",Long-term Relationship,No,Ph.D.,Business Owner,12,Weekly
293,30,Female,5.85,['Music'],Casual Dating,Yes,Bachelor's Degree,Teacher,55,Weekly
294,21,Male,5.75,['Sports'],Friendship,No,Ph.D.,Entrepreneur,6,Daily
295,20,Female,5.97,['Music'],Long-term Relationship,Yes,Master's Degree,Student,99,Daily
296,28,Male,5.67,['Hiking'],Friendship,Yes,Master's Degree,Engineer,43,Daily
297,27,Female,5.24,"['Reading', 'Travel']",Long-term Relationship,Yes,Master's Degree,Student,99,Monthly
298,20,Male,5.74,"['Travel', 'Music']",Casual Dating,Yes,Ph.D.,Entrepreneur,28,Weekly
299,21,Female,5.52,"['Reading', 'Cooking']",Casual Dating,Maybe,Ph.D.,Entrepreneur,46,Daily
300,24,Female,5.33,['Cooking'],Casual Dating,Maybe,Master's Degree,Business Owner,56,Weekly
301,18,Male,5.78,['Movies'],Friendship,Maybe,Ph.D.,Entrepreneur,66,Weekly
302,19,Female,5.48,"['Sports', 'Music', 'Movies']",Long-term Relationship,Maybe,Ph.D.,Artist,3,Monthly
303,29,Male,5.14,"['Sports', 'Travel']",Casual Dating,Yes,Bachelor's Degree,Engineer,82,Daily
304,25,Female,5.91,"['Reading', 'Music', 'Cooking']",Long-term Relationship,Maybe,Bachelor's Degree,Student,48,Monthly
305,22,Female,5.63,"['Music', 'Cooking', 'Sports']",Long-term Relationship,Yes,High School,Artist,37,Weekly
306,32,Female,5.5,['Hiking'],Friendship,No,Master's Degree,Teacher,61,Monthly
307,29,Male,5.05,['Hiking'],Casual Dating,Maybe,High School,Artist,10,Weekly
308,29,Female,5.11,"['Cooking', 'Music', 'Hiking']",Long-term Relationship,Maybe,Master's Degree,Teacher,75,Daily
309,35,Male,5.18,"['Hiking', 'Music']",Friendship,Yes,Master's Degree,Teacher,3,Monthly
310,19,Male,5.96,['Hiking'],Long-term Relationship,Yes,Master's Degree,Business Owner,7,Daily
311,25,Female,5.72,"['Travel', 'Music', 'Hiking']",Friendship,No,Bachelor's Degree,Business Owner,80,Daily
312,35,Female,5.86,['Travel'],Casual Dating,Yes,Ph.D.,Engineer,91,Monthly
313,27,Male,5.63,"['Sports', 'Music']",Long-term Relationship,Yes,Bachelor's Degree,Entrepreneur,47,Daily
314,22,Male,5.03,"['Sports', 'Reading', 'Movies']",Long-term Relationship,No,High School,Artist,99,Daily
315,19,Male,5.49,['Sports'],Casual Dating,Maybe,High School,Social Media Influencer,83,Daily
316,20,Male,5.95,"['Hiking', 'Cooking', 'Sports']",Friendship,Yes,High School,Artist,44,Daily
317,35,Female,5.85,['Travel'],Friendship,Yes,High School,Doctor,86,Weekly
318,28,Male,5.04,"['Reading', 'Sports']",Casual Dating,No,Master's Degree,Artist,40,Monthly
319,22,Female,5.44,"['Travel', 'Sports', 'Cooking']",Casual Dating,Maybe,Ph.D.,Artist,18,Daily
320,24,Male,5.9,"['Cooking', 'Sports']",Long-term Relationship,No,High School,Teacher,3,Monthly
321,32,Female,5.2,['Movies'],Long-term Relationship,No,Ph.D.,Social Media Influencer,45,Daily
322,21,Female,5.94,['Cooking'],Casual Dating,Maybe,Bachelor's Degree,Entrepreneur,26,Monthly
323,21,Female,5.77,"['Cooking', 'Travel']",Long-term Relationship,Maybe,Master's Degree,Student,48,Weekly
324,30,Male,5.39,['Music'],Friendship,No,High School,Engineer,59,Weekly
325,35,Female,5.33,['Reading'],Long-term Relationship,Maybe,Bachelor's Degree,Teacher,56,Weekly
326,32,Female,5.41,"['Hiking', 'Travel']",Casual Dating,Yes,High School,Entrepreneur,15,Daily
327,34,Female,5.95,"['Movies', 'Reading', 'Sports']",Casual Dating,Maybe,High School,Engineer,64,Weekly
328,21,Male,5.93,"['Travel', 'Cooking']",Long-term Relationship,Maybe,Ph.D.,Business Owner,69,Monthly
329,24,Male,5.86,['Hiking'],Friendship,Maybe,High School,Engineer,72,Weekly
330,23,Female,5.98,"['Sports', 'Movies', 'Travel']",Casual Dating,Maybe,High School,Doctor,46,Weekly
331,18,Male,5.38,"['Hiking', 'Movies', 'Music']",Long-term Relationship,Yes,High School,Social Media Influencer,42,Monthly
332,25,Female,5.7,"['Music', 'Reading']",Friendship,No,Bachelor's Degree,Doctor,87,Weekly
333,23,Male,5.53,"['Cooking', 'Sports', 'Movies']",Casual Dating,No,High School,Social Media Influencer,79,Monthly
334,34,Female,5.29,"['Travel', 'Sports', 'Movies']",Casual Dating,Maybe,Ph.D.,Student,5,Weekly
335,31,Male,5.07,"['Travel', 'Sports', 'Hiking']",Casual Dating,Yes,Master's Degree,Entrepreneur,18,Weekly
336,19,Female,5.37,['Movies'],Casual Dating,Yes,Bachelor's Degree,Business Owner,86,Daily
337,35,Male,5.43,['Music'],Long-term Relationship,Yes,Master's Degree,Engineer,73,Daily
338,23,Female,5.11,"['Reading', 'Hiking']",Casual Dating,No,Master's Degree,Artist,83,Weekly
339,34,Female,5.07,"['Sports', 'Movies', 'Hiking']",Friendship,Yes,High School,Social Media Influencer,79,Weekly
340,29,Male,5.62,"['Sports', 'Music', 'Hiking']",Friendship,Yes,High School,Artist,21,Monthly
341,32,Male,5.68,['Reading'],Long-term Relationship,Yes,High School,Social Media Influencer,99,Daily
342,19,Male,5.17,"['Travel', 'Music', 'Cooking']",Friendship,No,Master's Degree,Engineer,78,Daily
343,33,Male,5.2,"['Music', 'Cooking']",Long-term Relationship,Yes,Master's Degree,Student,27,Weekly
344,30,Female,5.94,['Reading'],Long-term Relationship,Maybe,High School,Artist,35,Weekly
345,31,Female,5.74,"['Movies', 'Reading']",Long-term Relationship,Yes,High School,Artist,26,Weekly
346,20,Female,5.75,"['Hiking', 'Movies', 'Reading']",Casual Dating,Maybe,Bachelor's Degree,Doctor,92,Weekly
347,34,Male,5.64,"['Travel', 'Music']",Friendship,No,Ph.D.,Business Owner,22,Daily
348,32,Female,5.25,['Music'],Friendship,No,Bachelor's Degree,Entrepreneur,33,Daily
349,31,Female,5.43,['Movies'],Friendship,Maybe,High School,Business Owner,59,Weekly
350,22,Male,5.04,"['Hiking', 'Travel', 'Cooking']",Casual Dating,Yes,High School,Artist,59,Monthly
351,25,Female,5.54,"['Travel', 'Sports', 'Hiking']",Casual Dating,Maybe,Ph.D.,Artist,97,Weekly
352,28,Female,5.02,"['Music', 'Cooking']",Long-term Relationship,Maybe,High School,Social Media Influencer,53,Daily
353,32,Male,5.76,"['Travel', 'Music']",Friendship,Yes,High School,Student,37,Daily
354,22,Male,5.19,['Movies'],Friendship,Maybe,Bachelor's Degree,Engineer,46,Weekly
355,20,Female,5.29,"['Movies', 'Reading', 'Music']",Long-term Relationship,Yes,Bachelor's Degree,Student,20,Weekly
356,30,Male,5.22,"['Hiking', 'Sports', 'Music']",Long-term Relationship,No,Ph.D.,Teacher,48,Weekly
357,24,Female,5.88,['Travel'],Casual Dating,No,Master's Degree,Social Media Influencer,34,Daily
358,26,Female,5.79,"['Hiking', 'Cooking', 'Music']",Casual Dating,Maybe,Ph.D.,Social Media Influencer,29,Weekly
359,26,Male,5.46,"['Cooking', 'Hiking', 'Reading']",Casual Dating,Yes,Ph.D.,Business Owner,22,Weekly
360,25,Male,5.72,"['Hiking', 'Travel']",Long-term Relationship,Yes,Master's Degree,Teacher,32,Weekly
361,28,Female,5.89,"['Movies', 'Reading']",Friendship,Yes,Bachelor's Degree,Doctor,35,Daily
362,25,Male,5.56,"['Movies', 'Cooking', 'Sports']",Casual Dating,Yes,High School,Social Media Influencer,66,Weekly
363,32,Female,5.17,"['Cooking', 'Reading']",Friendship,Maybe,High School,Teacher,0,Weekly
364,33,Male,5.12,['Music'],Casual Dating,No,High School,Business Owner,87,Weekly
365,33,Male,5.73,['Travel'],Long-term Relationship,No,High School,Student,85,Monthly
366,29,Male,5.29,"['Cooking', 'Reading', 'Music']",Friendship,No,Bachelor's Degree,Social Media Influencer,65,Weekly
367,32,Male,5.01,"['Reading', 'Travel']",Friendship,No,Ph.D.,Artist,50,Weekly
368,19,Female,5.04,"['Music', 'Travel']",Long-term Relationship,Maybe,High School,Entrepreneur,35,Monthly
369,34,Male,5.45,['Travel'],Casual Dating,Yes,Bachelor's Degree,Doctor,63,Monthly
370,27,Male,5.45,"['Sports', 'Travel', 'Hiking']",Friendship,Yes,Ph.D.,Entrepreneur,58,Weekly
371,21,Male,5.37,"['Cooking', 'Music', 'Travel']",Friendship,Maybe,Bachelor's Degree,Entrepreneur,90,Weekly
372,19,Female,5.84,['Hiking'],Long-term Relationship,Maybe,Ph.D.,Artist,60,Daily
373,33,Male,5.58,['Reading'],Friendship,Yes,High School,Entrepreneur,44,Weekly
374,34,Female,5.76,"['Hiking', 'Music', 'Movies']",Casual Dating,Yes,Ph.D.,Artist,100,Weekly
375,30,Male,5.86,"['Hiking', 'Music']",Long-term Relationship,Yes,Ph.D.,Social Media Influencer,78,Weekly
376,32,Male,5.94,"['Hiking', 'Travel']",Casual Dating,No,Master's Degree,Engineer,95,Daily
377,31,Male,5.65,"['Reading', 'Music', 'Hiking']",Friendship,Yes,Bachelor's Degree,Engineer,78,Monthly
378,23,Female,5.09,['Hiking'],Long-term Relationship,No,Ph.D.,Entrepreneur,0,Weekly
379,23,Male,5.9,"['Reading', 'Cooking', 'Hiking']",Long-term Relationship,Maybe,High School,Business Owner,76,Monthly
380,19,Female,5.25,"['Sports', 'Reading']",Casual Dating,Yes,Ph.D.,Social Media Influencer,19,Monthly
381,23,Male,5.76,"['Reading', 'Music']",Casual Dating,Maybe,Bachelor's Degree,Entrepreneur,57,Weekly
382,28,Female,5.71,"['Movies', 'Travel', 'Reading']",Casual Dating,Maybe,Bachelor's Degree,Entrepreneur,10,Monthly
383,22,Male,5.21,"['Hiking', 'Sports', 'Cooking']",Casual Dating,Yes,Ph.D.,Teacher,41,Weekly
384,31,Male,5.95,['Hiking'],Friendship,Maybe,Bachelor's Degree,Teacher,81,Daily
385,28,Male,5.63,"['Cooking', 'Hiking', 'Travel']",Casual Dating,Maybe,Bachelor's Degree,Student,53,Daily
386,31,Female,5.06,"['Sports', 'Reading']",Long-term Relationship,No,Bachelor's Degree,Social Media Influencer,42,Weekly
387,34,Female,5.64,"['Hiking', 'Sports']",Friendship,Maybe,Ph.D.,Doctor,39,Weekly
388,25,Male,5.42,"['Sports', 'Movies']",Casual Dating,Maybe,Ph.D.,Teacher,61,Weekly
389,33,Male,5.98,"['Hiking', 'Reading', 'Cooking']",Casual Dating,Maybe,Ph.D.,Entrepreneur,72,Monthly
390,31,Male,5.79,"['Sports', 'Movies', 'Hiking']",Long-term Relationship,Yes,Master's Degree,Social Media Influencer,19,Daily
391,27,Female,5.17,['Music'],Long-term Relationship,Maybe,High School,Teacher,39,Daily
392,29,Female,5.16,"['Music', 'Travel', 'Hiking']",Friendship,No,Master's Degree,Entrepreneur,59,Monthly
393,34,Female,5.67,['Cooking'],Friendship,Yes,Ph.D.,Business Owner,81,Weekly
394,19,Male,5.3,"['Sports', 'Hiking']",Long-term Relationship,Yes,High School,Entrepreneur,9,Weekly
395,27,Male,5.42,['Sports'],Friendship,No,High School,Entrepreneur,17,Weekly
396,26,Female,5.37,"['Music', 'Sports', 'Movies']",Casual Dating,Yes,High School,Entrepreneur,72,Weekly
397,29,Female,5.84,"['Reading', 'Travel', 'Sports']",Casual Dating,Maybe,Ph.D.,Artist,15,Weekly
398,21,Male,5.76,"['Cooking', 'Travel']",Long-term Relationship,No,High School,Student,100,Weekly
399,30,Female,5.28,"['Hiking', 'Sports', 'Cooking']",Friendship,No,Master's Degree,Social Media Influencer,27,Weekly
400,19,Female,5.29,['Sports'],Friendship,Maybe,Ph.D.,Teacher,56,Weekly
401,20,Female,5.37,"['Movies', 'Music', 'Travel']",Long-term Relationship,No,Bachelor's Degree,Business Owner,92,Monthly
402,26,Male,5.22,"['Movies', 'Travel']",Long-term Relationship,Maybe,Bachelor's Degree,Teacher,3,Daily
403,27,Female,5.05,['Cooking'],Casual Dating,Yes,Ph.D.,Student,0,Daily
404,32,Male,5.59,['Music'],Casual Dating,No,High School,Entrepreneur,1,Monthly
405,34,Female,6,"['Music', 'Travel']",Casual Dating,Yes,Master's Degree,Artist,12,Monthly
406,33,Male,5.65,"['Hiking', 'Movies', 'Music']",Long-term Relationship,Maybe,High School,Doctor,73,Monthly
407,26,Female,5.05,['Movies'],Casual Dating,Yes,High School,Student,7,Daily
408,29,Male,5.61,"['Sports', 'Movies']",Friendship,Maybe,Bachelor's Degree,Business Owner,42,Weekly
409,18,Female,5.56,['Reading'],Casual Dating,Maybe,Ph.D.,Teacher,85,Daily
410,22,Male,5.83,"['Sports', 'Cooking']",Long-term Relationship,No,High School,Social Media Influencer,10,Daily
411,19,Male,5.04,"['Reading', 'Cooking', 'Hiking']",Long-term Relationship,Maybe,High School,Teacher,18,Daily
412,19,Female,5.95,"['Reading', 'Sports', 'Cooking']",Long-term Relationship,Yes,Master's Degree,Student,42,Daily
413,30,Female,5.68,['Cooking'],Casual Dating,Maybe,Ph.D.,Teacher,82,Weekly
414,20,Female,5.08,"['Cooking', 'Movies', 'Sports']",Long-term Relationship,No,Master's Degree,Artist,47,Monthly
415,29,Female,5.94,"['Cooking', 'Sports']",Long-term Relationship,Yes,Ph.D.,Social Media Influencer,8,Daily
416,29,Male,5.15,"['Music', 'Travel']",Casual Dating,No,Bachelor's Degree,Artist,66,Daily
417,33,Male,5.01,['Music'],Casual Dating,Yes,Bachelor's Degree,Artist,86,Monthly
418,29,Male,5.3,"['Hiking', 'Sports', 'Cooking']",Long-term Relationship,No,Master's Degree,Student,65,Daily
419,34,Female,5.12,"['Hiking', 'Reading']",Casual Dating,No,Ph.D.,Teacher,14,Monthly
420,31,Female,5.73,['Hiking'],Casual Dating,No,Master's Degree,Engineer,69,Monthly
421,33,Female,5.73,"['Reading', 'Music', 'Sports']",Friendship,No,Ph.D.,Social Media Influencer,85,Weekly
422,20,Female,5.4,['Reading'],Long-term Relationship,No,Ph.D.,Business Owner,74,Monthly
423,22,Female,5.58,"['Cooking', 'Hiking', 'Movies']",Casual Dating,Maybe,High School,Teacher,92,Daily
424,33,Female,5.74,"['Reading', 'Cooking', 'Music']",Friendship,Maybe,Ph.D.,Doctor,75,Monthly
425,30,Male,5.75,['Sports'],Casual Dating,Yes,Ph.D.,Artist,93,Daily
426,32,Female,5.05,['Movies'],Long-term Relationship,No,Bachelor's Degree,Teacher,39,Monthly
427,18,Male,5.14,"['Cooking', 'Reading']",Friendship,Yes,High School,Business Owner,80,Daily
428,23,Male,5.36,['Travel'],Friendship,Maybe,Master's Degree,Teacher,71,Monthly
429,30,Male,5.28,"['Cooking', 'Sports', 'Reading']",Long-term Relationship,Yes,High School,Teacher,57,Weekly
430,19,Female,5.94,"['Cooking', 'Hiking']",Long-term Relationship,Yes,Master's Degree,Social Media Influencer,63,Weekly
431,21,Male,5.93,"['Movies', 'Reading']",Casual Dating,Maybe,Ph.D.,Doctor,14,Weekly
432,33,Female,5.81,['Movies'],Casual Dating,No,Bachelor's Degree,Social Media Influencer,49,Daily
433,21,Male,5.53,"['Hiking', 'Music']",Casual Dating,Maybe,Bachelor's Degree,Teacher,67,Weekly
434,33,Female,5.91,['Sports'],Friendship,No,Master's Degree,Business Owner,2,Weekly
435,32,Male,5.26,"['Music', 'Reading', 'Hiking']",Casual Dating,Yes,Ph.D.,Business Owner,56,Weekly
436,27,Female,5.53,['Reading'],Casual Dating,No,Bachelor's Degree,Doctor,97,Monthly
437,30,Male,5.83,"['Music', 'Hiking']",Long-term Relationship,Yes,High School,Teacher,3,Monthly
438,23,Female,5.43,"['Movies', 'Travel', 'Music']",Long-term Relationship,Yes,Ph.D.,Student,100,Monthly
439,21,Male,5.73,['Sports'],Long-term Relationship,Yes,Ph.D.,Teacher,34,Monthly
440,33,Male,5.27,"['Music', 'Reading', 'Hiking']",Friendship,Maybe,High School,Doctor,75,Weekly
441,18,Female,5.12,['Movies'],Casual Dating,Maybe,Master's Degree,Social Media Influencer,46,Daily
442,19,Male,5.57,"['Hiking', 'Sports', 'Reading']",Casual Dating,Yes,Master's Degree,Artist,57,Daily
443,26,Male,5.66,"['Cooking', 'Reading']",Friendship,Maybe,Bachelor's Degree,Social Media Influencer,84,Monthly
444,30,Male,5.14,"['Travel', 'Movies']",Long-term Relationship,Yes,Ph.D.,Student,41,Monthly
445,29,Male,5.31,"['Travel', 'Reading']",Long-term Relationship,No,Ph.D.,Business Owner,1,Daily
446,28,Male,5.22,['Sports'],Long-term Relationship,No,Ph.D.,Engineer,89,Daily
447,32,Female,5.29,"['Travel', 'Cooking', 'Music']",Long-term Relationship,Yes,Master's Degree,Business Owner,51,Weekly
448,22,Male,5.33,"['Movies', 'Reading', 'Music']",Friendship,Maybe,High School,Artist,20,Monthly
449,23,Male,5.36,"['Hiking', 'Cooking']",Long-term Relationship,Yes,High School,Teacher,99,Weekly
450,19,Male,5.25,"['Movies', 'Music']",Casual Dating,Yes,Ph.D.,Doctor,35,Daily
451,23,Female,5.88,"['Reading', 'Music', 'Sports']",Casual Dating,No,Ph.D.,Doctor,49,Weekly
452,28,Male,5.08,['Music'],Long-term Relationship,Yes,High School,Artist,8,Daily
453,19,Male,5.41,"['Hiking', 'Travel']",Friendship,No,Ph.D.,Entrepreneur,15,Daily
454,28,Female,5.82,"['Reading', 'Sports', 'Cooking']",Casual Dating,Maybe,Master's Degree,Business Owner,49,Weekly
455,21,Female,5.06,"['Music', 'Reading', 'Travel']",Long-term Relationship,Yes,Bachelor's Degree,Social Media Influencer,66,Daily
456,27,Male,5.59,"['Hiking', 'Reading']",Casual Dating,Yes,Ph.D.,Teacher,29,Weekly
457,27,Female,5.94,['Music'],Casual Dating,No,Master's Degree,Artist,46,Daily
458,19,Female,5.33,"['Sports', 'Music']",Casual Dating,Yes,Ph.D.,Student,97,Monthly
459,24,Female,5.78,"['Sports', 'Hiking', 'Reading']",Long-term Relationship,Yes,Bachelor's Degree,Artist,30,Monthly
460,19,Male,5.81,['Hiking'],Long-term Relationship,No,Bachelor's Degree,Entrepreneur,20,Daily
461,31,Male,5.6,"['Sports', 'Music']",Friendship,Yes,Ph.D.,Teacher,69,Weekly
462,21,Female,5.53,['Travel'],Long-term Relationship,No,Ph.D.,Student,44,Weekly
463,31,Male,5.02,"['Travel', 'Sports']",Long-term Relationship,No,High School,Business Owner,13,Daily
464,31,Female,5.81,['Reading'],Casual Dating,Yes,Bachelor's Degree,Doctor,97,Weekly
465,19,Male,5.99,"['Sports', 'Cooking', 'Movies']",Casual Dating,Maybe,High School,Doctor,43,Daily
466,28,Male,5.99,"['Hiking', 'Movies', 'Music']",Casual Dating,Yes,Master's Degree,Entrepreneur,98,Monthly
467,26,Male,5.87,"['Travel', 'Sports']",Marriage,Yes,Bachelor's Degree,Engineer,42,Daily
468,32,Male,5.8,"['Cooking', 'Hiking', 'Movies']",Marriage,Yes,Master's Degree,Entrepreneur,25,Weekly
469,30,Female,5.77,"['Cooking', 'Hiking', 'Music']",Long-term Relationship,Maybe,Bachelor's Degree,Doctor,78,Weekly
470,31,Male,5.64,"['Reading', 'Music', 'Sports']",Marriage,Yes,Master's Degree,Social Media Influencer,18,Weekly
471,31,Female,5.31,"['Sports', 'Reading']",Long-term Relationship,No,Bachelor's Degree,Entrepreneur,71,Weekly
472,32,Female,5.07,"['Movies', 'Cooking', 'Reading']",Casual Dating,No,Ph.D.,Artist,11,Weekly
